"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"25.94";"25.9";"4";"Produksjon av bolter og skruer";"Bolte- og skrueproduksjon";"Inkluderer: Omfatter produksjon av nagler, stoppskiver og lignende ikke-gjengede produkter, produkter til automatdreiebenker, bolter, skruer, mutter og lignende gjengede produkter"
"25.99";"25.9";"4";"Produksjon av metallvarer ikke nevnt annet sted";"Metallvareprod. el.";"Inkluderer: Omfatter produksjon av husholdningsartikler av metall; kuvertartikler: tallerkner, dekketallerkner, gryter, kjeler, skåler, fat, kasseroller, stekepanner og andre ikke-elektriske redskaper til bruk i kjøkken, små håndbetjente kjøkkenapparater og -tilbehør, skuresvamper av metall, takrenner, badekar, kjøkkenvasker, servanter og lignende artikler, metallvarer til kontorbruk (unntatt møbler), bankbokser, pengeskap, bokser, pansrede dører, skipspropeller og blader til propeller, ankere, klokker, montert jernbanemateriell, hasper, spenner, hekter, metallstiger, metallskilt herunder vegskilt, folieposer, permanente metallmagneter, termokanner og flasker av metall, metallmerker og militærdistinksjoner av metall, hårruller av metall, paraplyhåndtak og rammer av metall og kammer Ekskluderer: Produksjon av sverd og bajonetter grupperes under: 25.71 Produksjon av kjøkkenredskaper og skjære- og klipperedskaper. Produksjon av handlevogner grupperes under: 30.99 Produksjon av andre transportmidler ikke nevnt annet sted. Produksjon av møbler av metall grupperes under hhv.: 31.01 Produksjon av kontor- og butikkmøbler,: 31.02 Produksjon av kjøkkenmøbler og: 31.09 Produksjon av møbler ellers. Produksjon av sportsartikler grupperes under: 32.30 Produksjon av sportsartikler. Produksjon av spill og leker grupperes under: 32.40 Produksjon av spill og leker"
"25.110";"25.11";"5";"Produksjon av metallkonstruksjoner og deler";"Prod. av metallkonstruksj. og deler";"Inkluderer: Omfatter produksjon av metallrammer og bygningsskjeletter og deler (tårn, master, sperrer, bruer mv.), metallrammer til industriell bruk (rammer til masovner løfte- og håndteringsutstyr mv.) prefabrikkerte bygninger som primært er av metall: leskur på holdeplasser og moduler til utstillingshaller Ekskluderer: Produksjon av deler til dampkjeler, unntatt sentralvarmeanlegg grupperes under: 25.30 Produksjon av dampkjeler, unntatt kjeler til sentralvarmeanlegg. Produksjon av montert jernbanemateriell grupperes under: 25.99 Produksjon av metallvarer ikke nevnt annet sted. Produksjon av skipsseksjoner grupperes under: 30.11 Bygging av skip og flytende materiell"
"25.120";"25.12";"5";"Produksjon av dører og vinduer av metall";"Bygningsartikkelprod. av metall";"Inkluderer: Omfatter produksjon av dører, vinduer samt rammer, skodder, porter av metall og skillevegger av metall som er montert til gulvet"
"25.210";"25.21";"5";"Produksjon av radiatorer og kjeler til sentralvarmeanlegg";"Sentralv.kjeler- og radiatorprod.";"Ekskluderer: Produksjon av elektriske ovner og varmtvannsberedere grupperes under: 27.51 Produksjon av elektriske husholdningsmaskiner og -apparater"
"25.290";"25.29";"5";"Produksjon av andre tanker, cisterner og beholdere av metall";"Prod. av metallbeholdere";"Inkluderer: Omfatter produksjon av kar, tanker og lignende beholdere av metall av den typen som normalt installeres som inventar til oppbevaring og produksjon og metallbeholdere til komprimert eller flytende gass Ekskluderer: Produksjon av fat, tromler, bokser, spann, kasser mv. (under 300 l ) av metall av den typen som normalt brukes til transport og emballering av varer (uansett størrelse) grupperes under hhv.: 25.91 Produksjon av stålfat og lignende beholdere av jern og stål og: 25.92 Produksjon av emballasje av lettmetall. Produksjon av transportcontainere grupperes under: 29.20 Produksjon av karosserier og tilhengere. Produksjon av tanks (pansrede krigskjøretøyer) grupperes under: 30.40 Produksjon av militære stridskjøretøyer"
"25.300";"25.30";"5";"Produksjon av dampkjeler, unntatt kjeler til sentralvarmeanlegg";"Dampkjeler unnt. sentralvarmeanl.";"Inkluderer: Omfatter produksjon av dampgeneratorer og hjelpeutstyr til bruk av dampgeneratorer: kondensatorer, forvarmere, overhetere, dampsamlere og akkumulatorer, produksjon av atomreaktorer unntatt isotopseparatorer  og deler til skipskjeler og kraftkjeler Inkluderer også: Omfatter også konstruksjon av rørsystem med ytterligere bearbeiding av rør med henblikk på generelt å lage trykkslanger eller rørsystemer sammen med det tilhørende design- og konstruksjonsarbeide Ekskluderer: Produksjon av varmtvannsberedere og radiatorer til sentralvarmeanlegg grupperes under: 25.21 Produksjon av radiatorer og kjeler til sentralvarmeanlegg. Produksjon av kombinerte kjeler og turbiner grupperes under: 28.11 Produksjon av motorer og turbiner, unntatt motorer til luftfartøyer og motorvogner. Produksjon av isotopseparatorer grupperes under: 28.99 Produksjon av spesialmaskiner ikke nevnt annet sted"
"25.400";"25.40";"5";"Produksjon av våpen og ammunisjon";"Våpen- og ammunisjonsproduksjon";"Inkluderer: Omfatter produksjon av tunge våpen (artilleri, kanoner, rakettutskytere, torpedoutskytningsrør, tunge maskingeværer), håndvåpen (revolvere, haglgeværer, lette maskingeværer, luft- eller gassgeværer og -pistoler og ammunisjon) Inkluderer også: Omfatter også produksjon av skytevåpen og ammunisjon til jakt, sport eller sikkerhet og eksplosive enheter som f.eks. bomber, miner eller torpedoer Ekskluderer: Produksjon av fenghetter, detonatorer og signalraketter grupperes under: 20.51 Produksjon av eksplosiver. Produksjon av huggerter, sverd, bajonetter mv. grupperes under: 25.71 Produksjon av kjøkkenredskaper og skjære- og klippe-redskaper. Produksjon av pansrede kjøretøyer til transport av penger og verdigjenstander grupperes under: 29.10 Produksjon av motorvogner. Produksjon av romfartøyer grupperes under: 30.30 Produksjon av luftfartøyer og romfartøyer og lignende utstyr. Produksjon av tanks og andre krigskjøretøyer grupperes under: 30.40 Produksjon av militære stridskjøretøyer"
"25.500";"25.50";"5";"Smiing, stansing og valsing av metall, og pulvermetallurgi";"Stansing/valsing/pulvermetallurgi";"Inkluderer: Omfatter smiing, stansing og valsing av metall og pulvermetallurgi: produksjon av metallprodukter direkte av metallpulver ved varmebehandling eller under trykk Ekskluderer: Produksjon av metallpulver grupperes under hhv.: 24.101 Produksjon av jern og stål og: 24.2 Produksjon av andre rør og rørdeler av stål"
"25.610";"25.61";"5";"Overflatebehandling av metaller";"Overflatebehandling av metaller";"Inkluderer: Omfatter overtrekking, eloksering mv. av metall, varmebehandling av metall, avgrating, sandblåsing, tromling og rensing av metaller, farging, gravering og trykking av metall, ikke-metallholdig coating av metall: belegging med plast, emaljering, lakkering mv. og herding og glanssliping av metall Ekskluderer: Hovslageraktiviteter grupperes under: 01.62 Tjenester tilknyttet husdyrhold. Trykking direkte på metall grupperes under: 18.12 Trykking ellers. Metallovertrekking av plast grupperes under: 22.29 Produksjon av plastprodukter ellers. Valsing av edelmetaller på uedelt metall eller andre metaller grupperes under hhv.: 24.41 Produksjon av edelmetaller,: 24.42 Produksjon av aluminium,: 24.43 Produksjon av bly, sink og tinn og: 24.44 Produksjon av kobber"
"25.620";"25.62";"5";"Bearbeiding av metaller";"Bearbeiding av metaller";"Inkluderer: Omfatter boring, dreiing, utfresing, erodering, høvling, polering, rømming, avretting, saging, sliping, spissing, finpolering, sveising, spleising mv. av metallemner og skjæring av metaller og påføring av skrift på metaller ved hjelp av laserstråler Ekskluderer: Hovslageraktiviteter grupperes under: 01.62 Tjenester tilknyttet husdyrhold. Graveringstjenester mens kunden venter grupperes under: 95.25 Reparasjon av ur, gull- og sølvvarer"
"25.710";"25.71";"5";"Produksjon av kjøkkenredskaper og skjære- og klipperedskaper";"Kjøkkenredskapsproduksjon";"Inkluderer: Omfatter produksjon av redskaper til bruk i husholdningen som f.eks. kniver, gafler, skjeer mv., produksjon av annet bestikk: fileteringskniver og kjøttøkser; barberhøvler og barberblader, sakser, huggerter, sverd og bajonetter mv. Ekskluderer: Produksjon av metallvarer (gryter, kjeler mv.) og servise (skåler, fat mv.) eller kuvertartikler (tallerkner, koppeskåler mv.) grupperes under: 25.99 Produksjon av metallvarer ikke nevnt annet sted. Produksjon av spisebestikk av edelt metall grupperes under: 32.12 Produksjon av gull- og sølvvarer og lignende artikler"
"25.720";"25.72";"5";"Produksjon av låser og beslag";"Låse- og beslagproduksjon";"Inkluderer: Omfatter produksjon av hengelåser, låser, nøkler hengsler o.l., varer til bygninger, møbler, kjøretøyer mv."
"25.730";"25.73";"5";"Produksjon av håndverktøy";"Håndverktøyproduksjon";"Inkluderer: Omfatter produksjon av kniver og knivblad til maskiner eller til mekaniske redskaper, håndverktøy som f.eks. tenger, skrutrekkere mv., ikke-motordrevet håndverktøy til bruk i jordbruket, sager og sagblader herunder rundsagblad og sagkjeder, utskiftbart verktøy til håndverktøy (også motordrevet) eller til verktøymaskiner, bor, meisler, fresere mv., esser, ambolter mv., støpekasser og støpeformer og formingsverktøy: skruestikker og skruetvinger Ekskluderer: Produksjon av motordrevet håndverktøy grupperes under: 28.24 Produksjon av motordrevet håndverktøy. Produksjon av kokiller grupperes under: 28.91 Produksjon av maskiner og utstyr til metallurgisk industri"
"25.910";"25.91";"5";"Produksjon av stålfat og lignende beholdere av jern og stål";"Prod. av behold. mv. av jern/stål";"Inkluderer: Omfatter produksjon av spann, dunker, tromler og kasser Ekskluderer: Produksjon av tanker og beholdere grupperes under: 25.2 Produksjon av tanker, cisterner og andre beholdere av metall"
"25.920";"25.92";"5";"Produksjon av emballasje av lettmetall";"Prod. av lettmetallemballasje";"Inkluderer: Omfatter produksjon av bokser og spann til næringsmidler, sammenleggbare tuber og kasser og lukkeanordninger av metall"
"25.930";"25.93";"5";"Produksjon av varer av metalltråd, kjetting og fjærer";"Metalltrådvareproduksjon";"Inkluderer: Omfatter produksjon av metallkabler, flettede bånd o.l., uisolert metallkabel eller isolert kabel som ikke kan brukes som elektrisk leder, overtrukket eller fylt tråd, trådvarer: piggtråd, trådgitter, rister, trådnett, trådvev mv., bekledde elektroder til elektrisk buesveising, søm og nåler, fjærer unntatt urfjærer; bladfjærer, spiralfjærer, torsjonsfjærer, blad til fjærer, kjetting unntatt kraftoverføringskjetting Ekskluderer: Produksjon av urfjærer grupperes under: 26.52 Produksjon av klokker og ur. Produksjon av ledninger og kabler til transport av elektrisitet grupperes under: 27.32 Produksjon av andre elektroniske og elektriske ledninger og kabler. Produksjon av kraftoverføringskjetting grupperes under: 28.15 Produksjon av lagre, gir, tannhjulsutvekslinger og andre innretninger for kraftoverføring"
"25.940";"25.94";"5";"Produksjon av bolter og skruer";"Bolte- og skrueproduksjon";"Inkluderer: Omfatter produksjon av nagler, stoppskiver og lignende ikke-gjengede produkter, produkter til automatdreiebenker, bolter, skruer, mutter og lignende gjengede produkter"
"25.990";"25.99";"5";"Produksjon av metallvarer ikke nevnt annet sted";"Metallvareprod. el.";"Inkluderer: Omfatter produksjon av husholdningsartikler av metall; kuvertartikler: tallerkner, dekketallerkner, gryter, kjeler, skåler, fat, kasseroller, stekepanner og andre ikke-elektriske redskaper til bruk i kjøkken, små håndbetjente kjøkkenapparater og -tilbehør, skuresvamper av metall, takrenner, badekar, kjøkkenvasker, servanter og lignende artikler, metallvarer til kontorbruk (unntatt møbler), bankbokser, pengeskap, bokser, pansrede dører, skipspropeller og blader til propeller, ankere, klokker, montert jernbanemateriell, hasper, spenner, hekter, metallstiger, metallskilt herunder vegskilt, folieposer, permanente metallmagneter, termokanner og flasker av metall, metallmerker og militærdistinksjoner av metall, hårruller av metall, paraplyhåndtak og rammer av metall og kammer Ekskluderer: Produksjon av sverd og bajonetter grupperes under: 25.71 Produksjon av kjøkkenredskaper og skjære- og klipperedskaper. Produksjon av handlevogner grupperes under: 30.99 Produksjon av andre transportmidler ikke nevnt annet sted. Produksjon av møbler av metall grupperes under hhv.: 31.01 Produksjon av kontor- og butikkmøbler,: 31.02 Produksjon av kjøkkenmøbler og: 31.09 Produksjon av møbler ellers. Produksjon av sportsartikler grupperes under: 32.30 Produksjon av sportsartikler. Produksjon av spill og leker grupperes under: 32.40 Produksjon av spill og leker"
"26";"C";"2";"Produksjon av datamaskiner og elektroniske og optiske produkter";"Data- og elektronisk industri";"Inkluderer: Omfatter produksjon av datamaskiner, ytre enheter, kommunikasjonsutstyr og lignende elektroniske produkter samt produksjon av komponenter til slike produkter. Produksjonsprosessen i denne næringen er kjennetegnet ved design og bruk av integrerte kretsløp og bruk av høyt spesialisert miniatyriseringsteknologi. Inkluderer også: Omfatter også produksjon av forbrukerelektronikk, utstyr til måling, prøving, navigasjon og kontroll, bestrålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr, optiske instrumenter og optisk utstyr samt produksjon av magnetiske og optiske medier"
"26.1";"26";"3";"Produksjon av elektroniske komponenter og kretskort";"Elek. komponenter, kretskort";""
"26.2";"26";"3";"Produksjon av datamaskiner og tilleggsutstyr";"Prod. datamaskiner og tilleggsutstyr";""
"26.3";"26";"3";"Produksjon av kommunikasjonsutstyr";"Prod. av kommunikasjonsutstyr";""
"26.4";"26";"3";"Produksjon av elektronikk til husholdningsbruk";"Prod. av husholdningselektronikk";""
"26.5";"26";"3";"Produksjon av måle-, kontroll- og navigasjonsinstrumenter, og klokker og ur";"Måle- og kontrollinstrumenter";"Inkluderer: Omfatter produksjon av måle-, teste-, navigasjons- og kontrollutstyr til diverse industri- og ikke-industriformål, herunder tidsbaserte måleenheter som f.eks. ur o.l."
"26.6";"26";"3";"Produksjon av strålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr";"Elektromed./elektroterap. utst. mv.";""
"26.7";"26";"3";"Produksjon av optiske instrumenter og fotografisk utstyr";"Optiske instr./fotografisk utstyr";""
"26.8";"26";"3";"Produksjon av magnetiske og optiske media";"Magnetiske/optiske media";""
"26.11";"26.1";"4";"Produksjon av elektroniske komponenter";"Prod. av elektroniske komponenter";"Inkluderer: Omfatter produksjon av elektroniske kondensatorer, elektroniske motstandere, mikroprosessorer, elektronrør, elektroniske koblinger, printplater uten påmonterte komponenter, integrerte kretsløp (analoge, digitale eller hybride), dioder, transistorer o.l. diskrete enheter, induktorer (f.eks., bølgesperrer, spoler, transformatorer), elektronisk komponenttype, elektroniske krystaller og krystallsamlinger, solenoider, brytere og omsettere til elektronisk bruk, plater og skiver, halvledere, ferdige eller halvfabrikata, skjermkomponenter (plasma, polymer LCD) og lysdioder Inkluderer også: Omfatter også produksjon av printerkabler, kabler til monitorer, USB-kabler, koblinger mv. Ekskluderer: Trykking av smartkort grupperes under: 18.12 Trykking ellers. Produksjon av datamaskiner og tv-displays grupperes under hhv.: 26.20 Produksjon av datamaskiner og tilleggsutstyr og: 26.40 Produksjon av elektronikk til husholdningsbruk. Produksjon av modemer (bæreutstyr) grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av røntgenrør o.l. bestrålingsutstyr grupperes under: 26.60 Produksjon av strålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr. Produksjon av optisk utstyr og instrumenter grupperes under: 26.70 Produksjon av optiske instrumenter og fotografisk utstyr. Produksjon av lignende enheter til elektrisk bruk grupperes under: 27 Produksjon av elektrisk utstyr. Produksjon av fluorescerende vekter for strømstabilisatorer grupperes under: 27.11 Produksjon av elektromotorer, generatorer og transformatorer. Produksjon av elektriske releer grupperes under: 27.12 Produksjon av elektriske fordelings- og kontrolltavler og paneler. Produksjon av utstyr til ledninger og kabler grupperes under: 27.33 Produksjon av ledningsmateriell. Produksjon av komplett utstyr er gruppert annet sted, basert på grupperingen av komplett utstyr"
"26.12";"26.1";"4";"Produksjon av kretskort";"Produksjon av kretskort";"Inkluderer: Omfatter produksjon av kretskort med monterte komponenter, påmontering av komponenter på kretskort og produksjon av grensesnittkort (f.eks. lyd, video, styreenheter, nettverk, modem) Ekskluderer: Trykking av smartkort grupperes under: 18.12 Trykking ellers. Produksjon av kretskort uten monterte komponenter grupperes under: 26.11 Produksjon av elektroniske komponenter"
"26.20";"26.2";"4";"Produksjon av datamaskiner og tilleggsutstyr";"Prod. datamaskiner og tilleggsutstyr";"Inkluderer: Omfatter produksjon og/eller samling av elektroniske datamaskiner som f.eks. prosessorenhetdatamaskiner, stasjonære datamaskiner, bærbare datamaskiner og servere samt tilleggsutstyr som f.eks. printere, skjermer, tastaturer. Datamaskinene kan være analoge, digitale eller hybride; produksjon av vertsmaskiner og datamaskiner til å holde i hånden (f.eks. PDA), produksjon av magnetiske harddisker, flash drives og andre lagringsmedier, optiske harddisker (f.eks. CD-RW, CD-ROM, DVD-ROM, DVD-RW), produksjon av printere, tastaturer, mus, joystick og trackballtilbehør, dedikerte dataterminaler, servere, scannere, herunder strekkodescannere, smartkortlesere, virtuelle simulatorer og dataprojektorer Inkluderer også: Omfatter også produksjon av dataterminaler som f.eks. pengeautomater, kasseterminaler (POS-terminaler) som ikke er mekanisk drevet, kontorutstyr med flere funksjoner og som utfører to eller flere av følgende funksjoner; utskriving, scanning, kopiering og faksing Ekskluderer: Reproduksjon av innspilte opptak grupperes under: 18.20 Reproduksjon av innspilte opptak. Produksjon av elektroniske komponenter og elektroniske samlinger som brukes i datamaskiner og ytre enheter grupperes under: 26. 1 Produksjon av elektroniske komponenter og kretskort. Produksjon av interne/eksterne datamodemer grupperes under: 26.12 Produksjon av kretskort. Produksjon av grensesnittkort, moduler og samlinger grupperes under: 26.12 Produksjon av kretskort. Produksjon av ladede elektroniske tavler grupperes under: 26.12 Produksjon av kretskort. Produksjon av modemer og bærbart utstyr grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av digitale kommunikasjonsswitches, datakommunikasjonsutstyr (f.eks. bruer, routere, gateways) grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av elektronikk til bruk i husholdningen som f.eks. CD-spillere og DVD-spillere grupperes under: 26.40 Produksjon av elektronikk til husholdningsbruk. Produksjon av TV-skjermer og TV-displayer grupperes under: 26.40 Produksjon av elektronikk til husholdningsbruk. Produksjon av videospillkonsoller grupperes under: 26.40 Produksjon av elektronikk til husholdningsbruk. Produksjon av blanke optiske og magnetiske medier til bruk sammen med datamaskiner eller andre enheter grupperes under: 26.80 Produksjon av magnetiske og optiske media"
"26.30";"26.3";"4";"Produksjon av kommunikasjonsutstyr";"Prod. av kommunikasjonsutstyr";"Inkluderer: Omfatter produksjon av telefon- og datakommunikasjonsutstyr som brukes til å bevege signaler elektronisk via ledninger eller gjennom luften som f.eks. radio- og fjernsynsutsendinger og trådløst kommunikasjonsutstyr; utstyr til telefonsentraler, trådløse telefoner, utstyr til private telefonsentraler, telefon- og faksutstyr herunder telefonsvarere, datakommunikasjonsutstyr som f.eks. bruer, routere og gateways, sende- og mottaker-antenner, kabel-tv-utstyr, personsøkere, mobiltelefoner, mobilkommunikasjonsutstyr, radio- og tv-studio- og utsendingsutstyr herunder tv-kamera, modemer, bærbart utstyr, tyveri- og brannalarmutstyr som sender signaler til en kontrollstasjon, radio- og tv-sendere og kommunikasjonsutstyr som bruker infrarødt signal (fjernbetjeninger) Ekskluderer: Produksjon av ladede elektroniske tavler grupperes under: 26.12 Produksjon av kretskort. Produksjon av elektroniske komponenter og delkomponenter som brukes i kommunikasjonsutstyr herunder interne/eksterne datamodemer grupperes under: 26.1 Produksjon av elektroniske komponenter og kretskort. Produksjon av datamaskiner og annet datautstyr grupperes under: 26.20 Produksjon av datamaskiner og tilleggsutstyr. Produksjon av audio- og videoutstyr til husholdningen grupperes under: 26.40 Produksjon av elektronikk til husholdningsbruk. Produksjon av GPS-utstyr grupperes under: 26.51 Produksjon av måle-, kontroll- og navigasjonsinstrumenter. Produksjon av elektroniske peketavler grupperes under: 27.90 Produksjon av annet elektrisk utstyr. Produksjon av lyssignaler grupperes under: 27.90 Produksjon av annet elektrisk utstyr"
"26.40";"26.4";"4";"Produksjon av elektronikk til husholdningsbruk";"Prod. av husholdningselektronikk";"Inkluderer: Omfatter produksjon av audio- og videoutstyr til bruk i husholdningen, motorkjøretøy, høyttaleranlegg og forsterkeranlegg til musikkinstrumenter, videobåndopptakere og kopiutstyr, tv-apparater, tv-skjermer, tv-displays, lydopptakere og kopisystemer, stereoutstyr, radiomottakere, høyttalesystemer, videokamera av husholdningstypen, jukebokser, forsterkere til musikkinstrumenter og høyttaleranlegg, mikrofoner, CD- og DVD-spillere, karaokemaskiner, hodetelefoner til f.eks. radio, stereo og datamaskin og videospillkonsoller Ekskluderer: Reproduksjon av innspilte opptak grupperes under: 18.20 Reproduksjon av innspilte opptak. Produksjon av ytre enheter og dataskjermer grupperes under: 26.20 Produksjon av datamaskiner og tilleggsutstyr. Produksjon av telefonsvarere grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av utstyr til personsøkere grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av fjernbetjeningsenheter (radio og infrarød) grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av studiosenderutstyr som f.eks. gjengivelsesutstyr, sende- og mottakerantenner samt kommersielle videokamera grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av antenner grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av digitale kamera grupperes under: 26.70 Produksjon av optiske instrumenter og fotografisk utstyr. Produksjon av elektroniske spill med fast (ikke utskiftbar) software grupperes under: 32.40 Produksjon av spill og leker"
"26.51";"26.5";"4";"Produksjon av måle-, kontroll- og navigasjonsinstrumenter";"Måle-, kontroll- og navig.instr.";"Inkluderer: Omfatter produksjon av søke-, detekterings-, navigasjons-, styrings-, luftfarts- og skipssystemer og -utstyr, automatiske styringsanordninger og regulator til bruk til f.eks. oppvarming, aircondition, avkjøling og apparater, instrumenter og enheter til måling, visning, indikasjon, registrering, overføring og kontroll av temperatur, luftfuktighet, trykk, vakuum, forbrenning, gjennomstrømming, nivå, viskositet, tetthet, surhet, konsentrasjon og rotasjon; registrerende væskemålere og telleenheter, instrumenter til måling og testing av karakteristikaene ved elektrisitet og elektriske signaler; instrumenter og instrumentssystemer til laboratorieanalyse av den kjemiske og fysiske sammensetningen eller konsentrasjonen av prøver av fast, flytende eller gassformig materiale eller komposittmateriale; andre målings- og testinstrumenter og deler av disse. Produksjon av ikke-elektriske måle-, teste- og navigasjonsutstyr (unntatt enkle mekaniske verktøy) er inkludert i denne næringsgruppen; Omfatter produksjon av flymotorinstrumenter, testeutstyr til måling av forurensning fra biler, meteorologiske instrumenter, utstyr til testing av fysiske egenskaper og inspeksjon, polygrafmaskiner, strålingsdetektorer og overvåkingsinstrumenter, målingsinstrumenter, termometre av væske- eller bimetalltypen (unntatt medisinske), fuktighetsregulatorer, sentralvarmeregulatorer, flamme- og brennerkontrollinnretninger, spektrometre, pneumatiske målere, forbruksmålere (vann, gass, elektrisitet), gjennomstrømmingsmålere og telleenheter, tellere, minesøkere, impulsgeneratorer (signalgeneratorer), metalldetektorer, søke-, detekterings-, navigasjons-, luftfarts- og skipsutstyr, herunder sonarbøyer, GPS-enheter, klimastyringssystemer, automatiske systemer til apparater, måle- og registreringsutstyr (f.eks. ferdsskriver i fly), bevegelsesdetektorer, radarer, analytiske laboratorieinstrumenter (f.eks. blodanalyseutstyr), laboratorievekter, inkubatorer og diverse laboratorieapparater til måling, testing mv., andre målings- og kontrollenheter som f.eks. strålingsdetektorer, polygrafmaskiner, termometre (unntatt medisinsk bimetaltype) og meteorologiske instrumenter Ekskluderer: Produksjon av telefonsvarere grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av utstyr til medisinsk testing og bestrålingsutstyr grupperes under: 26.60 Produksjon av strålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr. Produksjon av optisk plasseringsutstyr grupperes under: 26.70 Produksjon av optiske instrumenter og fotografisk utstyr. Produksjon av dikteringsmaskiner grupperes under: 28.23 Produksjon av kontormaskiner og utstyr (unntatt datamaskiner og tilleggsutstyr). Produksjon av vekter (bortsett fra laboratorievekter), nivelleringsinstrumenter, målebånd mv. grupperes under: 28.29 Produksjon av maskiner og utstyr til generell bruk ikke nevnt annet sted. Produksjon av medisinske termometre grupperes under: 32.50 Produksjon av medisinske og tanntekniske instrumenter og utstyr. Installasjon av industrielle prosesstyringsanlegg grupperes under: 33.20 Installasjon av industrimaskiner og -utstyr. Produksjon av enkelt mekanisk måleverktøy (f.eks. målebånd, målelær), grupperes etter hva slags materiale de blir laget av"
"26.52";"26.5";"4";"Produksjon av klokker og ur";"Klokke- og urproduksjon";"Inkluderer: Omfatter produksjon av ur og timermekanismer og deler av slike; alle sorter klokker herunder klokker i instrumentpaneler, urkasser herunder kasser av edle metaller, apparater til tidskontroll og tidsmåling og på annet vis visning av tidsintervaller med et urverk eller en synkron motor som f.eks.: parkometre, tidsbrytere, tids-/datostempler, minuttalarmklokker, produksjon av kontakter og andre utgaver med et urverk eller en synkron motor: tidslåser, produksjon av komponenter til ur: urverk til alle slags ur, fjærer, stener, skiver, visere, plater, bruer og andre deler, urkasser og -kabinetter av alle slags materialer Ekskluderer: Produksjon av urremmer av ikke-metall (tekstil, lær eller plast) grupperes under: 15.12 Produksjon av reiseeffekter og salmakerartikler. Produksjon av urremmer av edelt metall grupperes under: 32.12: Produksjon av gull- og sølvvarer og lignende artikler. Produksjon av urremmer av uedelt metall grupperes under: 32.13 Produksjon av bijouteri og lignende artikler"
"26.60";"26.6";"4";"Produksjon av strålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr";"Elektromed./elektroterap. utst. mv.";"Inkluderer: Omfatter produksjon av elektromedisinske apparater som f.eks. MRI-utstyr, medisinsk ultralydutstyr, elektrokardiografer og elektromedisinsk endoskopiutstyr og produksjon av bestrålingsapparater og -rør til bruk som f.eks. medisinsk diagnostiseringsevaluering, medisinsk terapeutisk evaluering, industriell evaluering, forskningsevaluering og vitenskapelig evaluering. Bestråling kan ta form av beta-, gamma-, og røntgenstråler; produksjon av bestrålingsapparater og -rør (f.eks. industrielle, diagnostiske, terapeutiske, forskningsmessige og vitenskapelige): røntgenutstyr, CT-scannere, PET-scannere, MR-utstyr, medisinsk laserutstyr, medisinsk endoskopiutstyr og bestrålingutstyr til næringsmidler Ekskluderer: Produksjon av solarier grupperes under: 28.99 Produksjon av spesialmaskiner ikke nevnt annet sted"
"26.70";"26.7";"4";"Produksjon av optiske instrumenter og fotografisk utstyr";"Optiske instr./fotografisk utstyr";"Inkluderer: Omfatter produksjon av optiske instrumenter og linser som f.eks. kikkerter, mikroskoper (unntatt elektro, proton), teleskoper og linser (unntatt optalmiske); coating eller klarlinser (unntatt optalmiske); innfatningslinser (unntatt optalmiske) og produksjon av fotografisk utstyr som f.eks. kamera og lysmålere; optiske speil, optisk kanonsikteutstyr, optisk plasseringsutstyr, optiske forstørrelsesinstrumenter, optisk presisjonsverktøy til maskinarbeidere, optiske komparatorer, kamera, filmprojektorer og lysbildeapparater, overheadprojektorer, optiske målings- og kontrollenheter og -instrumenter (f.eks. brannledelsesutstyr, fotografiske lysmålere, avstandsmålere), linser, optiske mikroskoper, kikkerter og teleskoper og lasersamlinger Ekskluderer: Produksjon av datamaskinprojektorer grupperes under: 26.20 Produksjon av datamaskiner og tilleggsutstyr. Produksjon av kommersielle TV- og videokamera grupperes under: 26.30 Produksjon av kommunikasjonsutstyr. Produksjon av videokamera til bruk i husholdningen grupperes under: 26.40 Produksjon av elektronikk til husholdningsbruk. Produksjon av komplett utstyr som bruker laserkomponenter grupperes etter maskintype (f.eks. medisinsk laserutstyr grupperes under: 26.60 Produksjon av strålingsutstyr, elektromedisinsk og elektroterapeutisk utstyr). Produksjon av fotokopieringsmaskiner grupperes under: 28.23 Produksjon av kontormaskiner og utstyr (unntatt datamaskiner og tilleggsutstyr). Produksjon av optalmiske artikler grupperes under: 32.50 Produksjon av medisinske og tanntekniske instrumenter og utstyr"
